Flooring,ViewYN,PoolPrivateYN,ListingKey,CloseDate,ClosePrice,Latitude,Longitude,LivingArea,DaysOnMarket,ListingKeyNumeric,MLSAreaMajor,CountyOrParish,AttachedGarageYN,ParkingTotal,YearBuilt,BathroomsTotalInteger,City,BedroomsTotal,StateOrProvince,FireplaceYN,Stories,Levels,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,AssociationFee,LotSizeSquareFeet,Dataset
224.0,1,0,1114271617,2026-05-14,3200000.0,33.544916,-117.765088,2069.0,312,1114271617,679.0,29.0,1,2.0,1960.0,3.0,385.0,4.0,1.0,1,2.0,12.0,3.0,0,2.0,170.0,552.0,0.0,7490.0,Test
127.0,0,0,1158423621,2026-05-14,2925000.0,37.87073921,-122.12826252,4039.0,6,1158423621,894.0,6.0,1,2.0,1969.0,3.0,505.0,6.0,1.0,1,2.0,12.0,0.0,0,2.0,1.0,1055.0,350.0,32580.0,Test
220.0,0,0,1156102163,2026-05-14,889000.0,34.027263,-118.442684,720.0,0,1156102163,952.0,18.0,0,2.0,1946.0,1.0,443.0,2.0,1.0,0,1.0,2.0,0.0,0,2.0,364.0,57.0,0.0,3303.0,Test
218.0,1,0,1155431966,2026-05-14,870000.0,37.93943809,-122.30629854,723.0,28,1155431966,894.0,6.0,1,1.0,1953.0,1.0,663.0,2.0,1.0,0,1.0,2.0,0.0,0,1.0,380.0,1229.0,0.0,4500.0,Test
129.0,1,1,1153675781,2026-05-14,935000.0,34.133039000000004,-117.537794,2331.0,45,1153675781,269.0,37.0,1,3.0,2000.0,3.0,644.0,4.0,1.0,1,2.0,12.0,1.0,0,3.0,57.0,263.0,0.0,6133.0,Test
134.0,0,0,1157673099,2026-05-14,2010000.0,37.83325072,-122.00942436,3158.0,8,1157673099,894.0,6.0,1,3.0,1992.0,3.0,195.0,5.0,1.0,1,2.0,12.0,0.0,0,3.0,364.0,962.0,325.0,8700.0,Test
86.0,1,0,1157682932,2026-05-14,675000.0,37.95913216,-121.80259514,2105.0,12,1157682932,894.0,6.0,1,2.0,1998.0,3.0,29.0,5.0,1.0,1,2.0,12.0,0.0,0,2.0,364.0,971.0,0.0,13080.0,Test
221.0,0,0,1156087253,2026-05-14,1390000.0,32.76146813,-117.14219785,1632.0,20,1156087253,377.0,38.0,1,2.0,1927.0,4.0,694.0,2.0,1.0,0,2.0,12.0,0.0,0,2.0,364.0,375.0,0.0,3324.0,Test
217.0,1,0,1144568827,2026-05-14,225000.0,33.956253000000004,-116.494841,1012.0,171,1144568827,170.0,34.0,0,2.0,1963.0,2.0,205.0,3.0,1.0,0,1.0,18.0,0.0,0,0.0,256.0,406.0,0.0,6534.0,Test
224.0,1,0,1157206382,2026-05-14,1635000.0,34.156074,-118.385319,2436.0,13,1157206382,939.0,18.0,1,2.0,1939.0,2.0,833.0,4.0,1.0,1,1.0,2.0,0.0,0,2.0,189.0,242.0,0.0,7173.0,Test
134.0,1,0,1153634161,2026-05-14,6700000.0,33.598825,-117.888098,3963.0,50,1153634161,740.0,29.0,1,3.0,2005.0,6.0,531.0,5.0,1.0,1,1.0,9.0,1.0,0,2.0,233.0,558.0,0.0,3375.0,Test
110.0,0,0,1153702466,2026-05-14,2000000.0,37.24452025,-121.95606356,1453.0,55,1153702466,275.0,44.0,1,2.0,1958.0,2.0,446.0,4.0,1.0,1,1.0,18.0,0.0,0,2.0,253.0,1263.0,0.0,6100.0,Test
188.0,1,0,1157256385,2026-05-14,1325000.0,34.137669,-118.182282,1303.0,12,1157256385,234.0,18.0,1,2.0,1961.0,2.0,593.0,3.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,178.0,0.0,7298.0,Test
134.0,1,0,1157678211,2026-05-14,5000000.0,37.45075679999999,-122.13522402,2203.0,7,1157678211,275.0,44.0,1,2.0,1950.0,3.0,583.0,5.0,1.0,1,1.0,18.0,0.0,0,2.0,258.0,882.0,0.0,7200.0,Test
192.0,0,0,1157087937,2026-05-14,485000.0,37.77608914,-122.18858661,1122.0,14,1157087937,894.0,0.0,1,3.0,1924.0,1.0,554.0,2.0,1.0,1,1.0,2.0,0.0,0,1.0,364.0,1156.0,0.0,4000.0,Test
189.0,1,1,1157973037,2026-05-14,1791216.0,33.816825,-118.068062,2585.0,5,1157973037,191.0,29.0,1,4.0,1969.0,3.0,439.0,4.0,1.0,1,2.0,13.0,1.0,0,2.0,188.0,141.0,0.0,12770.0,Test
64.0,1,0,1156392555,2026-05-14,1085000.0,34.150521999999995,-118.774754,2430.0,44,1156392555,402.0,18.0,0,4.0,1983.0,3.0,5.0,3.0,1.0,0,2.0,12.0,0.0,0,2.0,176.0,192.0,175.8,5542.0,Test
104.0,0,0,1168440828,2026-05-14,1550000.0,37.85148772,-120.19235249999998,3578.0,7,1168440828,894.0,56.0,1,3.0,2003.0,4.0,300.0,5.0,1.0,1,2.0,12.0,0.0,0,3.0,364.0,1350.0,306.0,19425.0,Test
221.0,1,0,1155295242,2026-05-14,430000.0,34.53464,-117.332412,1831.0,8,1155295242,929.0,37.0,1,2.0,1994.0,2.0,838.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,371.0,476.0,0.0,7500.0,Test
221.0,1,0,1144657568,2026-05-14,338000.0,34.842389000000004,-119.160816,1200.0,172,1144657568,778.0,14.0,0,0.0,1980.0,2.0,607.0,2.0,1.0,1,2.0,12.0,0.0,0,0.0,104.0,658.0,2000.0,10238.0,Test
171.0,1,0,1156410556,2026-05-14,800000.0,33.389999,-117.25151,1466.0,22,1156410556,336.0,38.0,1,2.0,1984.0,2.0,254.0,3.0,1.0,1,1.0,2.0,0.0,0,2.0,114.0,334.0,0.0,12196.8,Test
221.0,0,0,1154227667,2026-05-14,395000.0,33.732892,-116.993698,1090.0,7,1154227667,275.0,34.0,1,2.0,1986.0,2.0,316.0,2.0,1.0,0,1.0,2.0,2.0,0,2.0,141.0,507.0,0.0,4356.0,Test
86.0,1,0,1144789582,2026-05-14,305000.0,34.261404,-116.82982,1216.0,113,1144789582,414.0,37.0,0,0.0,1975.0,1.0,75.0,2.0,1.0,1,2.0,12.0,2.0,0,0.0,27.0,433.0,0.0,2500.0,Test
64.0,1,0,1155258951,2026-05-14,750000.0,34.176854,-118.759336,2143.0,54,1155258951,402.0,57.0,0,2.0,1980.0,3.0,550.0,4.0,1.0,1,2.0,12.0,0.0,0,2.0,364.0,223.0,537.0,3484.0,Test
217.0,0,1,1155540695,2026-05-14,587000.0,33.702067,-116.24511499999998,2061.0,36,1155540695,149.0,34.0,1,2.0,2003.0,3.0,341.0,4.0,1.0,1,1.0,2.0,0.0,0,2.0,90.0,393.0,115.0,9583.0,Test
221.0,0,0,1153219986,2026-05-14,425000.0,34.381523,-117.318326,1023.0,10,1153219986,605.0,37.0,1,2.0,1982.0,2.0,320.0,2.0,1.0,0,1.0,2.0,2.0,0,2.0,143.0,452.0,0.0,17850.0,Test
224.0,1,0,1156415750,2026-05-14,1300000.0,39.831386,-121.837291,2831.0,6,1156415750,894.0,2.0,1,11.0,2001.0,4.0,146.0,3.0,1.0,1,1.0,2.0,3.0,0,3.0,60.0,1544.0,700.0,1775941.0,Test
195.0,1,1,1157079666,2026-05-14,1150000.0,33.96068,-118.123589,2169.0,2,1157079666,498.0,18.0,1,2.0,1950.0,3.0,216.0,4.0,1.0,0,1.0,2.0,4.0,0,2.0,93.0,74.0,0.0,7944.0,Test
222.0,0,0,1157659672,2026-05-14,505000.0,38.00908404,-121.80315838,1332.0,12,1157659672,894.0,6.0,0,0.0,1943.0,2.0,29.0,4.0,1.0,0,1.0,2.0,0.0,0,0.0,364.0,904.0,0.0,5357.0,Test
221.0,1,0,1157160784,2026-05-14,850000.0,34.04659,-117.042323,3071.0,0,1157160784,123.0,37.0,1,3.0,2022.0,4.0,891.0,4.0,1.0,1,2.0,12.0,1.0,0,3.0,396.0,480.0,0.0,7208.0,Test
221.0,1,0,1158066670,2026-05-14,2314750.0,32.93243887,-117.10382331,3119.0,4,1158066670,391.0,38.0,0,5.0,2003.0,3.0,694.0,4.0,1.0,1,2.0,12.0,0.0,0,3.0,364.0,389.0,125.0,8152.0,Test
217.0,1,0,1157864705,2026-05-14,1600000.0,37.79154902,-122.1868821,2580.0,8,1157864705,894.0,0.0,1,2.0,1965.0,3.0,554.0,4.0,1.0,0,2.0,12.0,0.0,0,2.0,242.0,1190.0,0.0,5000.0,Test
221.0,1,0,1137582560,2026-05-14,405000.0,33.935495,-116.484671,1721.0,117,1137582560,170.0,34.0,1,2.0,2006.0,2.0,205.0,4.0,1.0,0,1.0,2.0,4.0,0,2.0,256.0,406.0,0.0,7841.0,Test
104.0,1,0,1153608365,2026-05-14,595000.0,38.27754194,-120.96932971,1912.0,5,1153608365,894.0,1.0,1,2.0,2025.0,3.0,343.0,3.0,1.0,0,1.0,2.0,0.0,1,2.0,364.0,1453.0,100.0,22216.0,Test
221.0,1,1,1153609487,2026-05-14,1597000.0,34.149101,-117.843658,2529.0,43,1153609487,221.0,18.0,0,2.0,1963.0,3.0,287.0,4.0,1.0,0,1.0,2.0,4.0,0,2.0,128.0,265.0,0.0,12508.0,Test
124.0,1,0,1157672564,2026-05-14,2251235.0,33.814874,-118.36845,3202.0,7,1157672564,29.0,18.0,1,2.0,2002.0,3.0,807.0,4.0,1.0,1,2.0,12.0,2.0,0,2.0,357.0,112.0,0.0,6148.0,Test
136.0,1,0,1156131337,2026-05-14,450000.0,34.153749,-117.285396,872.0,12,1156131337,127.0,37.0,1,3.0,1949.0,1.0,690.0,2.0,1.0,1,1.0,2.0,2.0,0,1.0,301.0,483.0,0.0,6250.0,Test
171.0,0,0,1155465637,2026-05-14,615000.0,34.047018,-118.196476,952.0,23,1155465637,424.0,18.0,0,1.0,1915.0,2.0,443.0,3.0,1.0,0,1.0,2.0,0.0,0,2.0,189.0,56.0,0.0,3768.0,Test
221.0,1,0,1155463954,2026-05-14,460000.0,34.398912,-117.362609,1726.0,30,1155463954,752.0,37.0,1,4.0,2017.0,2.0,549.0,4.0,1.0,0,1.0,2.0,4.0,0,2.0,143.0,451.0,0.0,7428.0,Test
189.0,1,1,1156099058,2026-05-14,810000.0,33.780342,-117.504919,2799.0,3,1156099058,109.0,34.0,1,2.0,1998.0,3.0,173.0,4.0,1.0,1,2.0,12.0,0.0,0,2.0,75.0,615.0,86.0,5227.0,Test
221.0,0,0,1118334056,2026-05-14,590000.0,35.284426,-118.918531,1540.0,242,1118334056,420.0,14.0,0,0.0,1978.0,2.0,53.0,3.0,1.0,1,1.0,2.0,1.0,0,0.0,253.0,686.0,0.0,88862.0,Test
189.0,0,1,1153596770,2026-05-14,850000.0,33.908294,-118.031504,1625.0,43,1153596770,683.0,18.0,1,2.0,1957.0,2.0,376.0,5.0,1.0,1,1.0,2.0,4.0,0,2.0,236.0,125.0,0.0,6530.0,Test
221.0,1,0,1157415628,2026-05-14,850000.0,35.020135,-120.480087,2168.0,1,1157415628,741.0,41.0,1,3.0,2001.0,2.0,534.0,4.0,1.0,1,1.0,2.0,4.0,0,3.0,196.0,710.0,150.0,21780.0,Test
224.0,1,1,1156972500,2026-05-15,950000.0,34.007766,-117.750193,1425.0,12,1156972500,263.0,37.0,1,2.0,1988.0,3.0,148.0,3.0,1.0,1,2.0,12.0,0.0,0,2.0,61.0,252.0,0.0,6210.0,Test
222.0,0,0,1148480859,2026-05-15,999000.0,37.79714079,-122.22749170000002,2737.0,26,1148480859,894.0,0.0,0,3.0,1896.0,5.0,554.0,7.0,1.0,1,1.0,9.0,0.0,0,0.0,364.0,1163.0,0.0,6440.0,Test
222.0,0,0,1156787767,2026-05-15,500000.0,34.128015000000005,-117.308163,1107.0,19,1156787767,127.0,37.0,0,2.0,1925.0,2.0,690.0,3.0,1.0,0,1.0,2.0,3.0,0,2.0,301.0,487.0,0.0,7000.0,Test
221.0,1,0,1151655062,2026-05-15,460000.0,33.721757000000004,-117.203995,1683.0,91,1151655062,860.0,34.0,1,2.0,2006.0,3.0,474.0,2.0,1.0,1,1.0,2.0,2.0,0,2.0,208.0,524.0,155.0,5663.0,Test
221.0,0,0,1149599646,2026-05-15,1595000.0,33.87056,-118.065948,2521.0,116,1149599646,796.0,18.0,1,2.0,1971.0,3.0,142.0,4.0,1.0,1,2.0,12.0,0.0,0,2.0,0.0,132.0,0.0,5088.0,Test
135.0,0,0,1156788643,2026-05-15,485000.0,33.942088,-116.977684,1553.0,4,1156788643,117.0,34.0,1,2.0,2005.0,2.0,60.0,4.0,1.0,1,1.0,2.0,4.0,0,2.0,28.0,398.0,0.0,13504.0,Test
222.0,1,0,1156961087,2026-05-15,970000.0,33.683571,-117.627153,1210.0,8,1156961087,765.0,29.0,1,4.0,1985.0,2.0,394.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,300.0,566.0,148.0,5700.0,Test
134.0,0,0,1156786492,2026-05-15,1319000.0,37.003649200000005,-121.5775336,2942.0,101,1156786492,275.0,44.0,1,2.0,2026.0,4.0,282.0,4.0,1.0,0,1.0,18.0,0.0,0,2.0,126.0,1260.0,307.0,6488.0,Test
221.0,1,0,1157588429,2026-05-15,992500.0,34.105183000000004,-118.056826,1198.0,14,1157588429,248.0,18.0,1,2.0,1958.0,1.0,797.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,354.0,287.0,0.0,5083.0,Test
185.0,1,0,1149667407,2026-05-15,580000.0,34.026311,-117.063367,1543.0,101,1149667407,123.0,37.0,1,2.0,1957.0,2.0,891.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,396.0,480.0,0.0,11470.0,Test
171.0,1,0,1151606447,2026-05-15,1525000.0,34.093345,-118.270494,2756.0,76,1151606447,450.0,18.0,1,3.0,1988.0,3.0,443.0,3.0,1.0,0,1.0,9.0,1.0,0,3.0,189.0,27.0,0.0,6499.0,Test
220.0,1,0,1159157643,2026-05-15,3420500.0,36.62949634,-121.92471537,2683.0,4,1159157643,275.0,26.0,1,2.0,1948.0,3.0,573.0,4.0,1.0,1,1.0,18.0,0.0,0,2.0,253.0,822.0,0.0,6300.0,Test
86.0,1,0,1149763872,2026-05-15,410000.0,34.704754,-118.155377,1444.0,128,1149763872,616.0,18.0,1,2.0,1953.0,2.0,406.0,4.0,1.0,0,1.0,2.0,4.0,0,2.0,13.0,735.0,0.0,7360.0,Test
171.0,0,0,1156792923,2026-05-15,875000.0,38.00509074,-122.02892215,1672.0,15,1156792923,894.0,6.0,1,2.0,1977.0,2.0,169.0,4.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,950.0,0.0,7505.0,Test
221.0,1,0,1156793412,2026-05-15,800000.0,33.914074,-118.29084,1221.0,13,1156793412,16.0,18.0,0,8.0,1937.0,2.0,280.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,189.0,78.0,0.0,7496.0,Test
221.0,1,0,1149812373,2026-05-15,75000.0,34.85989,-117.121135,752.0,115,1149812373,426.0,37.0,0,0.0,1954.0,1.0,57.0,2.0,1.0,0,1.0,2.0,1.0,0,0.0,24.0,431.0,0.0,98859.0,Test
107.0,0,0,1157587892,2026-05-15,1250000.0,37.64548257,-122.10037666,2196.0,6,1157587892,894.0,0.0,1,2.0,1959.0,3.0,313.0,3.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,1006.0,0.0,8970.0,Test
131.0,1,1,1151704058,2026-05-15,650000.0,33.756213,-116.237676,2869.0,57,1151704058,143.0,34.0,1,3.0,2007.0,4.0,341.0,3.0,1.0,1,1.0,2.0,0.0,0,3.0,364.0,394.0,398.0,8276.0,Test
221.0,1,0,1149483807,2026-05-15,1675000.0,34.246978000000006,-117.18671100000002,3017.0,122,1149483807,134.0,37.0,1,5.0,2022.0,5.0,390.0,5.0,1.0,1,1.0,9.0,0.0,0,2.0,290.0,456.0,0.0,6499.0,Test
220.0,0,0,1148582456,2026-05-15,420000.0,34.077183000000005,-117.439714,736.0,20,1148582456,118.0,37.0,0,2.0,1949.0,1.0,261.0,2.0,1.0,0,1.0,2.0,2.0,0,2.0,117.0,445.0,0.0,7800.0,Test
222.0,1,0,1156786824,2026-05-15,1670000.0,34.300182,-119.208867,1800.0,9,1156786824,910.0,57.0,1,2.0,1963.0,3.0,837.0,4.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,620.0,0.0,17247.0,Test
221.0,1,0,1157587612,2026-05-15,640000.0,34.06697,-117.685477,1001.0,6,1157587612,266.0,37.0,0,2.0,1952.0,1.0,495.0,2.0,1.0,1,1.0,2.0,2.0,0,2.0,246.0,277.0,0.0,8383.0,Test
131.0,1,1,1150118468,2026-05-15,1450000.0,33.748238,-116.291721,3483.0,117,1150118468,147.0,34.0,1,13.0,2007.0,6.0,70.0,6.0,1.0,1,2.0,12.0,0.0,0,6.0,364.0,394.0,178.0,23958.0,Test
221.0,1,0,1150614738,2026-05-15,785000.0,33.21418158,-117.03756815,2050.0,97,1150614738,358.0,38.0,1,4.0,2022.0,3.0,830.0,4.0,1.0,0,2.0,12.0,0.0,0,2.0,364.0,356.0,250.0,7260.0,Test
137.0,0,0,1156828824,2026-05-15,935000.0,34.228384000000005,-119.037789,1956.0,37,1156828824,917.0,57.0,1,3.0,1976.0,2.0,115.0,4.0,1.0,1,1.0,2.0,0.0,0,3.0,364.0,622.0,0.0,6969.0,Test
221.0,1,0,1156887237,2026-05-15,660000.0,34.038097,-118.17396,816.0,7,1156887237,424.0,18.0,0,1.0,1922.0,2.0,443.0,3.0,1.0,0,1.0,2.0,1.0,0,1.0,189.0,56.0,0.0,4840.0,Test
131.0,1,0,1157540806,2026-05-15,660000.0,33.665955,-117.139738,2650.0,13,1157540806,860.0,34.0,1,3.0,2019.0,3.0,474.0,4.0,1.0,1,2.0,12.0,1.0,0,3.0,208.0,522.0,40.0,6970.0,Test
221.0,1,0,1151773860,2026-05-15,2775000.0,32.83163415,-117.27499463,3123.0,70,1151773860,339.0,38.0,1,3.0,1980.0,4.0,374.0,5.0,1.0,1,2.0,12.0,0.0,0,1.0,364.0,337.0,0.0,5555.0,Test
134.0,1,0,1156879904,2026-05-15,3075000.0,37.77623689,-121.91428797,4673.0,9,1156879904,894.0,6.0,1,3.0,2004.0,4.0,714.0,6.0,1.0,1,2.0,12.0,0.0,0,3.0,317.0,1113.0,18.0,8949.0,Test
221.0,0,1,1156878962,2026-05-15,1050000.0,32.82525708,-117.18976231,1352.0,8,1156878962,378.0,38.0,1,4.0,1958.0,2.0,694.0,4.0,1.0,0,1.0,2.0,0.0,0,2.0,364.0,376.0,0.0,6200.0,Test
189.0,1,0,1150891736,2026-05-15,339000.0,34.042388,-116.592566,1480.0,93,1150891736,505.0,37.0,1,2.0,1988.0,2.0,508.0,3.0,1.0,0,1.0,2.0,3.0,0,2.0,222.0,414.0,0.0,35800.0,Test
135.0,1,0,1151094460,2026-05-15,325000.0,39.409668,-121.708952,1128.0,95,1151094460,894.0,2.0,1,2.0,1998.0,2.0,79.0,3.0,1.0,0,1.0,2.0,3.0,0,2.0,33.0,1520.0,0.0,6970.0,Test
221.0,1,0,1151081295,2026-05-15,540000.0,33.590151,-116.452874,3144.0,88,1151081295,162.0,34.0,1,2.0,1988.0,4.0,513.0,4.0,1.0,1,1.0,2.0,3.0,0,2.0,256.0,514.0,0.0,31363.0,Test
221.0,0,0,1156910862,2026-05-15,735000.0,33.894269,-118.149603,1290.0,9,1156910862,810.0,18.0,1,2.0,1987.0,3.0,591.0,3.0,1.0,1,2.0,12.0,0.0,0,2.0,263.0,142.0,0.0,2884.0,Test
221.0,0,0,1156864637,2026-05-15,552000.0,33.774685,-118.276634,672.0,10,1156864637,87.0,18.0,1,1.0,1928.0,1.0,873.0,2.0,1.0,0,1.0,2.0,2.0,0,1.0,189.0,148.0,0.0,3218.0,Test
220.0,1,0,1156865182,2026-05-15,1300000.0,32.76017723,-117.09485646,1970.0,13,1156865182,376.0,38.0,0,2.0,1940.0,2.0,694.0,3.0,1.0,1,1.0,2.0,0.0,0,0.0,364.0,374.0,0.0,16300.0,Test
224.0,1,0,1157562859,2026-05-15,5150000.0,33.880320000000005,-118.38223,4390.0,9,1157562859,47.0,18.0,1,5.0,2026.0,6.0,461.0,5.0,1.0,1,2.0,12.0,1.0,1,3.0,199.0,87.0,0.0,6625.0,Test
221.0,0,0,1151022148,2026-05-15,1995000.0,33.643724,-117.873093,2108.0,101,1151022148,745.0,29.0,1,2.0,1972.0,3.0,531.0,3.0,1.0,1,2.0,12.0,0.0,0,2.0,233.0,557.0,595.0,2146.0,Test
135.0,0,0,1156907127,2026-05-15,1362500.0,37.97289977,-122.10191007,2136.0,11,1156907127,894.0,6.0,1,2.0,1969.0,3.0,621.0,4.0,1.0,1,1.0,0.0,0.0,0,2.0,364.0,959.0,0.0,11919.0,Test
221.0,1,0,1150658216,2026-05-15,225000.0,39.921041,-122.184345,926.0,93,1150658216,894.0,53.0,0,0.0,1946.0,1.0,172.0,2.0,1.0,0,1.0,2.0,2.0,0,0.0,74.0,1556.0,0.0,7405.0,Test
131.0,0,1,1156901441,2026-05-15,1850000.0,32.80760408,-117.0497553,3585.0,7,1156901441,381.0,38.0,1,6.0,1971.0,4.0,694.0,7.0,1.0,1,2.0,12.0,0.0,0,3.0,364.0,379.0,0.0,10400.0,Test
224.0,1,0,1151021950,2026-05-15,4800000.0,34.035773,-118.491661,1529.0,20,1151021950,442.0,18.0,0,3.0,1927.0,1.0,726.0,2.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,104.0,0.0,8949.0,Test
221.0,0,0,1156894520,2026-05-15,399000.0,38.17695587,-121.71469393,1462.0,8,1156894520,894.0,49.0,1,2.0,2015.0,2.0,667.0,2.0,1.0,0,1.0,18.0,0.0,0,2.0,253.0,1099.0,285.0,4300.0,Test
107.0,0,0,1150678338,2026-05-15,789453.0,33.548106,-117.120963,2361.0,106,1150678338,275.0,34.0,1,2.0,2026.0,3.0,795.0,3.0,1.0,0,1.0,2.0,0.0,1,2.0,353.0,527.0,296.0,3901.0,Test
221.0,0,0,1151021907,2026-05-15,1825000.0,34.170853,-118.285279,2722.0,115,1151021907,218.0,18.0,0,5.0,1927.0,5.0,286.0,6.0,1.0,1,2.0,12.0,0.0,0,2.0,364.0,183.0,0.0,8272.0,Test
134.0,0,0,1156893729,2026-05-15,1200000.0,37.98464994,-121.70072019,3054.0,0,1156893729,894.0,6.0,1,3.0,1998.0,3.0,555.0,3.0,1.0,1,1.0,2.0,0.0,0,3.0,364.0,1062.0,0.0,15246.0,Test
221.0,1,0,1150891893,2026-05-15,425000.0,34.540408,-117.409309,2002.0,93,1150891893,397.0,37.0,1,2.0,2020.0,2.0,3.0,3.0,1.0,0,1.0,2.0,3.0,0,2.0,3.0,427.0,0.0,6696.0,Test
221.0,1,0,1156911074,2026-05-15,812000.0,33.154074,-117.116772,1412.0,10,1156911074,334.0,38.0,1,2.0,2021.0,3.0,248.0,3.0,1.0,0,2.0,12.0,2.0,0,2.0,109.0,332.0,275.0,1412.0,Test
224.0,0,0,1151345664,2026-05-15,2720000.0,33.68377,-117.73275,3404.0,80,1151345664,596.0,29.0,1,2.0,2017.0,5.0,344.0,4.0,1.0,1,2.0,12.0,1.0,0,2.0,148.0,539.0,240.0,5525.0,Test
64.0,1,0,1148831826,2026-05-15,299500.0,34.576156,-117.437321,1265.0,126,1148831826,397.0,37.0,1,2.0,1993.0,2.0,3.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,3.0,427.0,0.0,7345.0,Test
86.0,1,0,1159210073,2026-05-15,1452750.0,35.13891,-120.639969,1652.0,4,1159210073,789.0,41.0,1,2.0,2017.0,4.0,614.0,3.0,1.0,0,1.0,9.0,1.0,0,2.0,196.0,713.0,272.0,828.0,Test
222.0,1,1,1156995746,2026-05-15,790000.0,33.502927,-117.085252,1729.0,13,1156995746,860.0,34.0,1,10.0,2003.0,2.0,795.0,3.0,1.0,0,1.0,2.0,3.0,0,3.0,353.0,528.0,94.0,14810.0,Test
216.0,1,1,1159209915,2026-05-15,11000000.0,34.138786,-118.169968,10918.0,5,1159209915,234.0,18.0,1,10.0,1927.0,11.0,593.0,6.0,1.0,1,1.0,9.0,2.0,0,2.0,364.0,178.0,0.0,118048.0,Test
134.0,1,1,1151365501,2026-05-15,2900000.0,33.815777000000004,-117.813125,4826.0,90,1151365501,280.0,29.0,1,4.0,1969.0,6.0,840.0,7.0,1.0,1,2.0,12.0,5.0,0,4.0,247.0,603.0,0.0,20040.0,Test
221.0,1,0,1151351544,2026-05-15,580000.0,34.109626,-116.438585,2381.0,74,1151351544,508.0,37.0,0,3.0,2012.0,3.0,892.0,4.0,1.0,0,1.0,2.0,0.0,0,3.0,364.0,425.0,65.0,13423.0,Test
221.0,1,0,1150108230,2026-05-15,1050000.0,32.7136,-116.875816,2519.0,102,1150108230,312.0,38.0,1,14.0,2007.0,3.0,350.0,3.0,1.0,1,1.0,2.0,0.0,0,4.0,133.0,310.0,0.0,54450.0,Test
171.0,0,0,1159642222,2026-05-15,343500.0,38.01466786,-122.12808298,924.0,1,1159642222,894.0,6.0,0,0.0,1920.0,1.0,468.0,2.0,1.0,0,1.0,2.0,0.0,0,0.0,364.0,1041.0,0.0,5000.0,Test
221.0,0,0,1151466457,2026-05-15,710000.0,33.926175,-118.098529,1275.0,38,1151466457,681.0,18.0,1,2.0,1954.0,1.0,544.0,2.0,1.0,0,1.0,2.0,2.0,0,2.0,236.0,127.0,0.0,5273.0,Test
132.0,0,0,1156494697,2026-05-15,575000.0,33.686865999999995,-117.156091,1777.0,8,1156494697,860.0,34.0,1,2.0,1989.0,3.0,474.0,4.0,1.0,1,2.0,12.0,1.0,0,2.0,268.0,522.0,105.0,4792.0,Test
165.0,0,0,1159196820,2026-05-15,705000.0,32.695785,-117.00949,1594.0,4,1159196820,319.0,38.0,1,4.0,1967.0,2.0,771.0,3.0,1.0,1,1.0,2.0,0.0,0,2.0,133.0,317.0,0.0,6200.0,Test
221.0,1,1,1157524338,2026-05-15,3990000.0,32.82591181,-117.24875134,2194.0,2,1157524338,339.0,38.0,1,5.0,1961.0,3.0,374.0,3.0,1.0,1,1.0,2.0,0.0,0,2.0,167.0,337.0,0.0,20800.0,Test
128.0,1,0,1151574506,2026-05-15,5885000.0,33.604294,-117.829528,3649.0,72,1151574506,721.0,29.0,1,3.0,1995.0,5.0,532.0,4.0,1.0,1,2.0,12.0,1.0,0,3.0,233.0,556.0,640.0,10059.0,Test
86.0,1,0,1156949371,2026-05-15,1674000.0,33.631141,-117.930686,1843.0,14,1156949371,722.0,29.0,1,2.0,2017.0,4.0,531.0,4.0,1.0,0,1.0,9.0,1.0,0,2.0,233.0,560.0,180.0,204482.0,Test
221.0,1,0,1157522870,2026-05-15,1711300.0,32.80619282,-117.23975763,1469.0,1,1157522870,371.0,38.0,1,2.0,1956.0,2.0,694.0,3.0,1.0,1,1.0,2.0,0.0,0,2.0,302.0,369.0,0.0,6534.0,Test
135.0,0,0,1156796264,2026-05-15,1520000.0,33.688477,-117.933629,1551.0,3,1156796264,437.0,29.0,1,2.0,1960.0,2.0,178.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,233.0,543.0,0.0,6500.0,Test
221.0,0,0,1156956370,2026-05-15,685000.0,33.901115999999995,-117.584245,1386.0,2,1156956370,109.0,34.0,1,2.0,1976.0,2.0,173.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,75.0,610.0,0.0,8276.0,Test
221.0,0,0,1149827723,2026-05-15,607000.0,33.910021,-118.2334,1520.0,79,1149827723,813.0,18.0,1,1.0,2012.0,3.0,168.0,4.0,1.0,0,2.0,12.0,1.0,0,1.0,71.0,71.0,0.0,2216.0,Test
